antibiotic_class,treatment,comparison,regulation,gene,gene_id,baseMean,log2FoldChange,FoldChange,pvalue,padj,signal_strength,padj_source,SEQ_ID,FEAT_TYPE,FUNCTION,DESCRIPTION,COMMENTS,ACCESSION,MAPLOC
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b3675,b3675,10.391326113333333,-0.24812870666666598,0.8419878342806584,0.022812900423166752,0.13204680203955949,0.21817265201846597,BH_from_pvalue,TI83333S003551,CDS,hypothetical protein,,"Escherichia coli K12, complete genome.",NC_000913,3853631-3853993
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0340,b0340,8.004282056500001,-0.21202445766666678,0.8633249227078112,0.008641610956757242,0.09366953434385512,0.2180462997211432,BH_from_pvalue,TI83333S000331,CDS,cyanate hydratase,catalyzes the reaction of cyanate and bicarbonate to produce ammonia and carbon dioxide; go_process: cyanate catabolism [goid 0009440]; go_process: nitrogen metabolism [goid 0006807]; go_process: xenobiotic metabolism [goid 0006805],"Escherichia coli K12, complete genome.",NC_000913,358713-359183
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0054,b0054,13.861868063333333,-0.3000127466666669,0.812245219881295,0.056819779195141445,0.18764255997647258,0.21800985780602708,BH_from_pvalue,TI83333S000055,CDS,organic solvent tolerance protein precursor,determines N-hexane tolerance and is involved in outer membrane permeability; go_component: inner membrane [goid 0019866],"Escherichia coli K12, complete genome.",NC_000913,54755-57109
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b3406,b3406,11.897490378333332,-0.3463830699999981,0.7865535688602879,0.09369958343912067,0.23491428108375995,0.21790632657008935,BH_from_pvalue,TI83333S003284,CDS,transcription elongation factor GreB,"necessary for efficient RNA polymerase transcription elongation past template-encoded arresting sites; arresting sites in DNA have the property of trapping a certain fraction of elongating RNA polymerases that pass through, resulting in locked ternary comp; go_component: cytoplasm [goid 0005737]; go_process: transcription [goid 0006350]; go_process: regulation of transcription, DNA-dependent [goid 0006355]","Escherichia coli K12, complete genome.",NC_000913,3534798-3535310
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b4268,b4268,7.344390210333334,-0.12528525133333268,0.916822750027201,8.815671550019223e-05,0.018235679118229292,0.21788083163612595,BH_from_pvalue,TI83333S004107,CDS,"D-gluconate kinase, thermosensitive","gluconate kinase, thermosensitive glucokinase; go_process: carbohydrate catabolism [goid 0016052]","Escherichia coli K12, complete genome.",NC_000913,4492646-4493209
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0471,b0471,14.493291170000001,-0.3398774533333313,0.7901084230952217,0.08827378621399833,0.22875598299003724,0.21773485627766742,BH_from_pvalue,TI83333S000460,CDS,hypothetical protein,,"Escherichia coli K12, complete genome.",NC_000913,493300-493629
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b4171,b4171,15.452854281666665,-0.28120453666666556,0.8229036706518126,0.04450243450207147,0.1685047497634288,0.21748017282491375,BH_from_pvalue,TI83333S004011,CDS,tRNA delta(2)-isopentenylpyrophosphate transferase,Catalyzes the first step in the biosynthesis of 2-methylthio-N6-(delta(2)-isopentenyl) adenosine; go_component: cytoplasm [goid 0005737]; go_process: RNA modification [goid 0009451],"Escherichia coli K12, complete genome.",NC_000913,4397275-4398225
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0943,b0943,8.304115230333332,0.1933916126666677,1.1434486769646093,0.004216840571518512,0.07522171196484109,0.21730579806922334,BH_from_pvalue,TI83333S000913,CDS,putative fimbrial-like protein,EcoGene suggests alternate start codon; go_component: fimbria [goid 0009289],"Escherichia coli K12, complete genome.",NC_000913,1002614-1003177
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1905,b1905,12.14237412,0.3211420133333327,1.2493190977524398,0.07230999588759404,0.21081646861378234,0.2171226590954401,BH_from_pvalue,TI83333S001857,CDS,cytoplasmic ferritin (an iron storage protein),cytoplasmic ferritin (iron storage protein); go_component: cytoplasm [goid 0005737]; go_process: iron ion transport [goid 0006826],"Escherichia coli K12, complete genome.",NC_000913,1986740-1987237
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0093,b0093,14.079285665,-0.3256467700000023,0.7979405839686574,0.07763640390124593,0.21566614743489865,0.2169517462131656,BH_from_pvalue,TI83333S000094,CDS,cell division protein; ingrowth of wall at septum,go_component: inner membrane [goid 0019866],"Escherichia coli K12, complete genome.",NC_000913,103155-103985
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b3785,b3785,12.835650161666665,-0.2664035499999997,0.8313895099514547,0.0336954712134791,0.15335155267071265,0.21693556031206349,BH_from_pvalue,TI83333S003652,CDS,modulator of enterobacterial common antigen (ECA) polysaccharide chain length,"EcoGene suggests alternate start codon; putative transport protein; go_component: inner membrane [goid 0019866]; go_function: cell surface antigen activity, host-interacting [goid 0042280]; go_process: enterobacterial common antigen biosynthesis [goid 0009246]","Escherichia coli K12, complete genome.",NC_000913,3967051-3968100
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0086,b0086,12.921871711666666,-0.2773214633333314,0.8251215332899318,0.039793992863166955,0.1651392240560611,0.21690691609051804,BH_from_pvalue,TI83333S000087,CDS,D-alanine:D-alanine-adding enzyme,go_component: cytoplasm [goid 0005737]; go_process: peptidoglycan biosynthesis [goid 0009252]; go_process: peptidoglycan metabolism [goid 0000270],"Escherichia coli K12, complete genome.",NC_000913,94650-96008
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2668,b2668,10.283825555,0.2544973499999994,1.1929200448329884,0.02642460975766077,0.1405872021583998,0.2168455389915384,BH_from_pvalue,TI83333S002578,CDS,putative phosphatase,,"Escherichia coli K12, complete genome.",NC_000913,2795542-2796066
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b3261,b3261,14.015017856666669,-0.5357845599999997,0.6897834597102559,0.25191971078931086,0.39430506635179535,0.21654678262238494,BH_from_pvalue,TI83333S003148,CDS,DNA-binding protein Fis,Activates ribosomal RNA transcription. Plays a direct role in upstream activation of rRNA promoters; go_component: cytoplasm [goid 0005737]; go_process: DNA recombination [goid 0006310],"Escherichia coli K12, complete genome.",NC_000913,3409293-3409589
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1376,b1376,14.11545451,0.5512927866666661,1.4653982385863147,0.2623763717861181,0.40498677131431055,0.216415034659626,BH_from_pvalue,TI83333S001339,CDS,"conserved hypothetical protein, adenine nucleotide-binding domain",EcoGene suggests alternate start codon; putative filament protein,"Escherichia coli K12, complete genome.",NC_000913,1433209-1433715
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0090,b0090,13.934394816666668,-0.3104195399999998,0.8064072195084006,0.06569315941230972,0.20140514937044593,0.21603009351332467,BH_from_pvalue,TI83333S000091,CDS,N-acetylglucosaminyl transferase,UDP-N-acetylglucosamine--N-acetylmuramyl- (pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase; involved in cell wall formation; inner membrane-associated; last step of peptidoglycan synthesis; go_component: inner membrane [goid 0019866]; go_process: peptidoglycan biosynthesis [goid 0009252],"Escherichia coli K12, complete genome.",NC_000913,99644-100711
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1902,b1902,11.541270338333334,0.4197324166666654,1.3376794261753124,0.16104724587858898,0.3057155827901351,0.2160288976651919,BH_from_pvalue,TI83333S001854,CDS,ferritin-like protein,putative ferritin-like protein; go_component: cytoplasm [goid 0005737]; go_process: iron ion transport [goid 0006826],"Escherichia coli K12, complete genome.",NC_000913,1984949-1985452
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0546,b0546,10.516519051666668,-0.3349236566666658,0.792826089610253,0.08607924779192368,0.226716626987187,0.21586386594410703,BH_from_pvalue,TI83333S000534,CDS,DLP12 prophage; putative transcriptional regulator (AraC/XylS familiy),putative ARAC-type regulatory protein,"Escherichia coli K12, complete genome.",NC_000913,570677-571474
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1427,b1427,10.874878896666665,0.29800792000000165,1.2294456165552172,0.0575318809551432,0.18881687033845218,0.2157455768841375,BH_from_pvalue,TI83333S001384,CDS,"acetyl transferase, modifies N-terminal serine of 50S ribosomal subunit protein L7/L12",ribosomal-protein-serine acetyltransferase; go_component: cytosolic ribosome (sensu Bacteria) [goid 0009281]; go_component: cytoplasm [goid 0005737]; go_process: protein modification [goid 0006464],"Escherichia coli K12, complete genome.",NC_000913,1496962-1497501
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b4123,b4123,10.230005057833333,0.44740909099999726,1.363589212196618,0.18308108915730084,0.3294514861867463,0.21574447961830115,BH_from_pvalue,TI83333S003965,CDS,anaerobic C4-dicarboxylate transporter,functions in anaerobic transport of C4-dicarboxylate compounds such as fumarate; similar to dcuB; go_component: inner membrane [goid 0019866]; go_process: carbohydrate catabolism [goid 0016052],"Escherichia coli K12, complete genome.",NC_000913,4345427-4346767
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b4346,b4346,8.460267673999999,-0.4540131919999997,0.7300093300931751,0.18858238579513906,0.33520163519759877,0.21551727979497126,BH_from_pvalue,TI83333S004183,CDS,component of 5-methylcytosine-specific restriction enzyme McrBC,EcoGene suggests alternate start codon; component of McrBC 5-methylcytosine restriction system; go_component: cytoplasm [goid 0005737]; go_process: DNA catabolism [goid 0006308]; go_process: DNA catabolism [goid 0006308],"Escherichia coli K12, complete genome.",NC_000913,4575981-4577378
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2156,b2156,13.875537408333331,0.5667857566666665,1.481219817340976,0.2742236630211401,0.41734398714819343,0.2150985042204363,BH_from_pvalue,TI83333S002085,CDS,lysine-specific permease,lysine-specific permease (APC family); go_component: inner membrane [goid 0019866]; go_process: lysine biosynthesis via diaminopimelate [goid 0009089],"Escherichia coli K12, complete genome.",NC_000913,2245085-2246554
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b4137,b4137,12.096513311666667,-0.3215771433333341,0.800194632536451,0.07661136457584397,0.21443729343359527,0.2150385337920342,BH_from_pvalue,TI83333S003978,CDS,divalent cation tolerance protein; cytochrome c biogenesis,periplasmic divalent cation tolerance protein; cytochrome c biogenesis; go_process: cytochrome biogenesis [goid 0017004],"Escherichia coli K12, complete genome.",NC_000913,4363041-4363379
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2523,b2523,13.098772025000002,0.2735270366666658,1.208759339427301,0.03911279270992978,0.1637558327193404,0.21493842676870842,BH_from_pvalue,TI83333S002441,CDS,aminopeptidase B,catalyzes the removal of an N-terminal amino acid from a peptide or arylamide,"Escherichia coli K12, complete genome.",NC_000913,2653097-2654467
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b3471,b3471,9.070000998166668,-0.4390894083333343,0.7376000157402128,0.17809887138999447,0.3244217188647492,0.2146664555445727,BH_from_pvalue,TI83333S003347,CDS,putative integral membrane protein,,"Escherichia coli K12, complete genome.",NC_000913,3607240-3607905
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0876,b0876,10.602167091666667,0.3792489366666647,1.3006645565292703,0.12757354852643407,0.27189593818234464,0.214502167109611,BH_from_pvalue,TI83333S000847,CDS,"conserved protein, nucleotide triphosphate hydrolase domain",,"Escherichia coli K12, complete genome.",NC_000913,915696-917354
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1734,b1734,9.148375972333332,0.2748507980000028,1.2098689593768743,0.040970302363866534,0.1658832630868125,0.21443788629481492,BH_from_pvalue,TI83333S001687,CDS,"phospho-beta-glucosidase, NAD(P)-binding (cellobiose-6-phosphate hydrolase)",phospho-beta-glucosidase; cryptic; go_component: cytoplasm [goid 0005737]; go_process: carbohydrate catabolism [goid 0016052]; go_process: nicotinamide adenine dinucleotide biosynthesis [goid 0009435],"Escherichia coli K12, complete genome.",NC_000913,1815172-1816524
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1547,b1547,10.445871236666667,0.21867965333333395,1.163668116246016,0.011124179666094101,0.10474033165609047,0.21428114286958694,BH_from_pvalue,TI83333S001504,CDS,Qin prophage; putative tail fiber protein,side tail fiber protein homolog from lambdoid prophage Qin,"Escherichia coli K12, complete genome.",NC_000913,1632909-1633871
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b3346,b3346,12.177629736666667,-0.3258014933333335,0.7978550125877418,0.08153143048371603,0.22003100061114955,0.2142197358203977,BH_from_pvalue,TI83333S003225,CDS,putative regulator,EcoGene suggests alternate start codon,"Escherichia coli K12, complete genome.",NC_000913,3473740-3474474
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0098,b0098,13.238671833333333,0.23863395333333415,1.179874942511657,0.020602442415680787,0.12673511459267733,0.21407924454051197,BH_from_pvalue,TI83333S000099,CDS,translocase,go_component: cytoplasm [goid 0005737],"Escherichia coli K12, complete genome.",NC_000913,108279-110984
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2120,b2120,8.917976958666666,0.24915218533333316,1.1885084704412046,0.025904089537330744,0.13880347581273186,0.21367282904834686,BH_from_pvalue,TI83333S002049,CDS,hypothetical protein,,"Escherichia coli K12, complete genome.",NC_000913,2203717-2205996
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1991,b1991,12.087637635,0.28945091666666656,1.2221750347658442,0.053816611451581314,0.18293246714719627,0.21353060660557913,BH_from_pvalue,TI83333S001927,CDS,nicotinate-nucleotide--dimethylbenzimidazolephosphoribosyltransferase,"catalyzes the formation of alpha-ribazole-5'-phosphate from nicotinate mononucleotide and 5,6-dimethylbenzimidazole; go_process: vitamin B12 biosynthesis [goid 0009236]","Escherichia coli K12, complete genome.",NC_000913,2061412-2062491
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0505,b0505,7.784268022833333,-0.26679945566666685,0.8311613905984853,0.035631659423478255,0.15839706833099879,0.21350702764329105,BH_from_pvalue,TI83333S000494,CDS,ureidoglycolate hydrolase,catalyzes the formation of glyoxylate from (S)-ureidoglycolate; go_process: nitrogen metabolism [goid 0006807]; go_process: allantoin assimilation [goid 0009442],"Escherichia coli K12, complete genome.",NC_000913,531675-532157
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1843,b1843,11.32735848,0.28031130000000104,1.2144569076496172,0.048633901859433754,0.17316121191463935,0.2134708976535252,BH_from_pvalue,TI83333S001796,CDS,hypothetical protein,,"Escherichia coli K12, complete genome.",NC_000913,1923464-1924120
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2643,b2643,7.9061859960000005,0.19691038799999827,1.146240985554779,0.005675737038516889,0.08258928444925769,0.21326897379381476,BH_from_pvalue,TI83333S002555,CDS,CP4-57 prophage,,"Escherichia coli K12, complete genome.",NC_000913,2773941-2774399
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1840,b1840,13.42629756,0.2726239666666661,1.2080029406807968,0.04217724304407895,0.16630932473444734,0.21239680681905496,BH_from_pvalue,TI83333S001793,CDS,putative resistance protein,go_process: response to drug [goid 0042493],"Escherichia coli K12, complete genome.",NC_000913,1921743-1922615
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0068,b0068,11.10718247,-0.40432103999999924,0.755591805137579,0.1546562819075243,0.298668489718405,0.21219196522815348,BH_from_pvalue,TI83333S000069,CDS,thiamin-binding periplasmic protein,"thiamine transport protein (ABC superfamily, peri_bind); go_component: periplasmic space [goid 0042597]; go_process: thiamin biosynthesis [goid 0009228]","Escherichia coli K12, complete genome.",NC_000913,74497-75480
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2729,b2729,12.251346968333335,0.4460469500000013,1.3623023676794381,0.18746828381048453,0.3345842959161849,0.2120928478204393,BH_from_pvalue,TI83333S002634,CDS,hydrogenase expression/formation protein,pleiotrophic effects on 3 hydrogenase isozymes; go_process: anaerobic respiration [goid 0009061]; go_process: protein modification [goid 0006464],"Escherichia coli K12, complete genome.",NC_000913,2850158-2851279
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2310,b2310,12.40299115,-0.3163166533333328,0.8031177032220025,0.07603900096560255,0.21364538931781038,0.21202910096095215,BH_from_pvalue,TI83333S002236,CDS,"lysine-, arginine-, ornithine-binding periplasmic protein","lysine/arginine/ornithine transport protein (ABC superfamily, peri_bind); go_component: periplasmic space [goid 0042597]; go_function: histidine/arginine/lysine/ornithine porter activity [goid 0015597]; go_process: lysine biosynthesis via diaminopimelate [goid 0009089]; go_process: arginine biosynthesis [goid 0006526]","Escherichia coli K12, complete genome.",NC_000913,2425031-2425813
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2486,b2486,7.854367072166666,0.24878358700000014,1.188204853758359,0.027229815218562103,0.1405872021583998,0.21197710316144136,BH_from_pvalue,TI83333S002404,CDS,NADH dehydrogenase subunit N,Catalyzes the transfer of electrons from NADH to ubiquinone; go_component: inner membrane [goid 0019866]; go_process: anaerobic respiration [goid 0009061],"Escherichia coli K12, complete genome.",NC_000913,2604939-2606519
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1925,b1925,9.661603172166666,0.26598192633333184,1.2024541848051882,0.03661377161520922,0.16036125933341183,0.21142917736441383,BH_from_pvalue,TI83333S001874,CDS,flagellar protein FliS,flagellin specific chaperone; go_component: flagellum [goid 0019861]; go_process: flagella biogenesis [goid 0009296]; go_process: taxis [goid 0042330],"Escherichia coli K12, complete genome.",NC_000913,2003327-2003737
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2472,b2472,12.585684559999999,0.23340186666666796,1.17560375046953,0.019091838987369207,0.1243772959111236,0.21128911460803323,BH_from_pvalue,TI83333S002390,CDS,succinyl-diaminopimelate desuccinylase,"catalyzes the formation of LL-2,6-diaminoheptanedioate and succinate from N-succinyl-LL-2,6-diaminoheptanedioate; go_process: lysine biosynthesis via diaminopimelate [goid 0009089]","Escherichia coli K12, complete genome.",NC_000913,2589629-2590756
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b4231,b4231,7.4753436535,-0.2780435916666679,0.8247086292988048,0.049315916477281896,0.17383655417158353,0.21127389640573152,BH_from_pvalue,TI83333S004070,CDS,"putative sugar transport protein (ABC superfamily, membrane)",EcoGene suggests alternate start codon; putative transport system permease protein; go_component: inner membrane [goid 0019866],"Escherichia coli K12, complete genome.",NC_000913,4451630-4452601
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2597,b2597,16.764537175,0.5187890500000023,1.4327521389012952,0.2484567267001694,0.39163463599328535,0.21120883066715926,BH_from_pvalue,TI83333S002511,CDS,putative yhbH sigma 54 modulator,"ribosome associated factor, stabilizes ribosomes against dissociation; go_component: cytosolic ribosome (sensu Bacteria) [goid 0009281]; go_process: protein biosynthesis [goid 0006412]","Escherichia coli K12, complete genome.",NC_000913,2735176-2735517
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0921,b0921,13.083518973333332,0.2229790266666658,1.167141134256165,0.013571549856645,0.11341746892032517,0.21078654438547695,BH_from_pvalue,TI83333S000891,CDS,S-adenosylmethionine-dependentmethyltransferase,go_process: glycerol metabolism [goid 0006071],"Escherichia coli K12, complete genome.",NC_000913,972760-973545
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1564,b1564,12.572662256666666,0.3593230733333339,1.2828238427968348,0.11585440734521647,0.2593106835296789,0.21062785182111946,BH_from_pvalue,TI83333S001521,CDS,"Qin prophage; part of two-component toxin-antitoxin system with RelE, transcriptional repressor of relBE operon",negative regulator of translation; go_component: cytoplasm [goid 0005737]; go_function: transcriptional repressor activity [goid 0016564]; go_process: transcription [goid 0006350],"Escherichia coli K12, complete genome.",NC_000913,1643657-1643896
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2995,b2995,9.8929040355,0.2766453216666669,1.2113748142426504,0.048880910999108525,0.17336427782159583,0.21053826216339652,BH_from_pvalue,TI83333S002891,CDS,probable cytochrome Ni/Fe component of hydrogenase-2,putative cytochrome Ni/Fe component of hydrogenase-2; go_component: inner membrane [goid 0019866]; go_function: electron donor activity [goid 0009053]; go_process: anaerobic respiration [goid 0009061]; go_process: cytochrome biogenesis [goid 0017004],"Escherichia coli K12, complete genome.",NC_000913,3141008-3142186
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2533,b2533,11.689037888333333,-0.5203238566666695,0.6972153044816519,0.25168123265950826,0.3940773772277666,0.21042859151042845,BH_from_pvalue,TI83333S002451,CDS,inositol monophosphatase,inositol-1-monophosphatase; go_component: cytoplasm [goid 0005737]; go_process: transcription [goid 0006350],"Escherichia coli K12, complete genome.",NC_000913,2661464-2662267
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b3564,b3564,10.828022330000001,-0.3500428933333328,0.7845607714653094,0.10903251564533212,0.25060321801532603,0.21038045424018562,BH_from_pvalue,TI83333S003441,CDS,xylulokinase,go_process: carbohydrate catabolism [goid 0016052],"Escherichia coli K12, complete genome.",NC_000913,3725940-3727394
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0189,b0189,11.880558653333333,-0.45834306666666613,0.7278216810590803,0.20270810240408388,0.3475816389664522,0.2103534214601353,BH_from_pvalue,TI83333S000190,CDS,modulator of Rho-dependent transcription termination,EcoGene suggests alternate start codon; modulator of Rho-dependent transcription termination.; go_component: cytoplasm [goid 0005737]; go_process: transcription [goid 0006350],"Escherichia coli K12, complete genome.",NC_000913,213678-213938
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1800,b1800,10.0995543635,0.2871094196666686,1.2201930510034078,0.05472006415970286,0.1851361122439463,0.21031019382596056,BH_from_pvalue,TI83333S001753,CDS,putative tartrate dehydrogenase,go_process: fermentation [goid 0006113],"Escherichia coli K12, complete genome.",NC_000913,1879936-1881021
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0607,b0607,11.631518691666665,0.555696863333333,1.4698784555391704,0.2757098586044068,0.41840353542509723,0.21027827953465233,BH_from_pvalue,TI83333S000596,CDS,"conserved hypothetical protein, adenine nucleotide-binding domain",,"Escherichia coli K12, complete genome.",NC_000913,640662-641090
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2342,b2342,9.616296637666666,-0.4442087780000019,0.7349872976329492,0.1919505446794897,0.3372482739859084,0.20968887107725276,BH_from_pvalue,TI83333S002268,CDS,acetyl-CoA acetyltransferase,"Catalyzes the synthesis of acetoacetyl coenzyme A from two molecules of acetyl coenzyme A. It can also act as a thiolase, catalyzing the reverse reaction and generating two-carbon units from the four-carbon product of fatty acid oxidation","Escherichia coli K12, complete genome.",NC_000913,2457181-2458491
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1791,b1791,9.0990671945,0.2165792376666662,1.1619751677754255,0.012033323248480651,0.10802146547463769,0.20932165336795014,BH_from_pvalue,TI83333S001744,CDS,putative amino acid/amine transport protein,putative transport protein (MFS family)/putative histidine kinase regulator; go_component: inner membrane [goid 0019866]; go_process: amide transport [goid 0042886],"Escherichia coli K12, complete genome.",NC_000913,1873697-1874878
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1094,b1094,17.31452433666667,-0.26857681333333616,0.830138054810676,0.04381883276762859,0.16786654108177423,0.20815666101162836,BH_from_pvalue,TI83333S001058,CDS,acyl carrier protein,carries the fatty acid chain in fatty acid biosynthesis; go_process: acyl-carrier protein biosynthesis [goid 0042967],"Escherichia coli K12, complete genome.",NC_000913,1150838-1151074
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1872,b1872,8.610071299666666,0.31250222733333466,1.2418597293417621,0.07791248266308463,0.21576156146633305,0.20813458457261702,BH_from_pvalue,TI83333S001825,CDS,TMAO-reductase,EcoGene suggests alternate start codon; trimethylamine N-oxide reductase in TMAO system III with TorY; go_component: cytoplasm [goid 0005737]; go_function: electron acceptor activity [goid 0009054],"Escherichia coli K12, complete genome.",NC_000913,1952602-1955049
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1573,b1573,10.110594024666668,0.2619700439999981,1.1991150152080376,0.036710871045134395,0.16052008319735234,0.20812750428508459,BH_from_pvalue,TI83333S001530,CDS,Qin prophage,EcoGene suggests alternate start codon,"Escherichia coli K12, complete genome.",NC_000913,1646847-1647065
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b3844,b3844,13.851852563333333,-0.26960462666666807,0.829546853566663,0.04572094868416548,0.16918747561118702,0.20803550052960837,BH_from_pvalue,TI83333S003705,CDS,NAD(P)H-flavin reductase,catalyzes the reversible oxidation/reduction of NAD(P) and flavin mononucleotide; go_function: electron carrier activity [goid 0009055],"Escherichia coli K12, complete genome.",NC_000913,4024550-4025251
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0515,b0515,10.907996518333334,0.25971731666666464,1.1972440922437284,0.035507329278269086,0.15819616630076352,0.2079826778289462,BH_from_pvalue,TI83333S000504,CDS,hypothetical protein,,"Escherichia coli K12, complete genome.",NC_000913,542485-543270
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1143,b1143,11.487091461666667,0.40485865666666854,1.3239591934646133,0.16162863103849304,0.306681822530271,0.2078187924020562,BH_from_pvalue,TI83333S001107,CDS,e14 prophage,EcoGene suggests alternate start codon; hypothetical protein in lambdoid prophage e14 region,"Escherichia coli K12, complete genome.",NC_000913,1200675-1201061
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0458,b0458,12.555137883333332,-0.44769217333333167,0.7332148073521557,0.19879775073904846,0.34351797303480763,0.20775179277544506,BH_from_pvalue,TI83333S000447,CDS,hypothetical protein,EcoGene suggests alternate start codon,"Escherichia coli K12, complete genome.",NC_000913,478005-478514
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b4169,b4169,11.576994713333335,-0.290405473333335,0.8176722172779615,0.060010915104045257,0.1927222456439945,0.2076597052868088,BH_from_pvalue,TI83333S004009,CDS,"N-acetylmuramoyl-l-alanine amidase II, a murein hydrolase",N-acetylmuramoyl-l-alanine amidase II; a murein hydrolase; go_process: peptidoglycan biosynthesis [goid 0009252],"Escherichia coli K12, complete genome.",NC_000913,4394088-4395425
