antibiotic_class,treatment,comparison,regulation,gene,gene_id,baseMean,log2FoldChange,FoldChange,pvalue,padj,signal_strength,padj_source,SEQ_ID,FEAT_TYPE,FUNCTION,DESCRIPTION,COMMENTS,ACCESSION,MAPLOC
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b0880,b0880,13.881824276666668,0.5959216266666658,1.5114378183524568,0.09652335890758104,0.16988546903663135,0.45876654957290214,BH_from_pvalue,TI83333S000851,CDS,"DNA replication inhibitor, nucleic acid-binding domain",stress induced DNA replication inhibitor.; go_component: cytoplasm [goid 0005737],"Escherichia coli K12, complete genome.",NC_000913,921589-921813
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b2426,b2426,13.476055553333332,0.44571944666666674,1.3619931492258994,0.027674905416540847,0.09391559835580475,0.4578707706416904,BH_from_pvalue,TI83333S002344,CDS,short chain dehydrogenase,EcoGene suggests alternate start codon,"Escherichia coli K12, complete genome.",NC_000913,2541854-2542711
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b0892,b0892,12.269374538333333,-0.3150086500000011,0.8038461710896359,0.001563917144282949,0.03524636670386625,0.4576715455352606,BH_from_pvalue,TI83333S000862,CDS,putative polynucleotide enzyme,,"Escherichia coli K12, complete genome.",NC_000913,937217-938560
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b1616,b1616,9.006794273666666,0.30877695533333416,1.238657183133685,0.0013285589169341739,0.032963956752693216,0.45759530184857217,BH_from_pvalue,TI83333S001572,CDS,glucuronide permease,glucuronide transport protein (GPH family); go_component: inner membrane [goid 0019866]; go_process: carbohydrate catabolism [goid 0016052],"Escherichia coli K12, complete genome.",NC_000913,1690914-1692287
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b0583,b0583,11.051251853333333,0.39078421333333324,1.3111058949235372,0.010563271279847793,0.06776874232180446,0.45681524620479597,BH_from_pvalue,TI83333S000572,CDS,"enterochelin synthetase, component D","phoshpantetheinyltransferase, component of the enterobactin synthase multienzyme complex; go_component: inner membrane [goid 0019866]; go_process: enterobactin biosynthesis [goid 0009239]","Escherichia coli K12, complete genome.",NC_000913,608682-609311
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b0778,b0778,11.771267588333332,-0.4732361299999983,0.7203469635338146,0.03967235576332917,0.10837638386152526,0.45670378857281574,BH_from_pvalue,TI83333S000749,CDS,dithiobiotin synthetase,"DTB synthetase; dethiobiotin synthase; involved in production of dethiobiotin from ATP and 7,8-diaminononanoate and carbon dioxide; contains magnesium; go_process: biotin biosynthesis [goid 0009102]","Escherichia coli K12, complete genome.",NC_000913,811493-812170
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b0415,b0415,13.979509826666666,-0.41421275999999807,0.7504288718533575,0.017167845695670578,0.07905752675301064,0.45648597899260474,BH_from_pvalue,TI83333S000405,CDS,riboflavin synthase subunit beta,"RibE; 6,7-diimethyl-8-ribityllumazine synthase; DMRL synthase; lumazine synthase; beta subunit of riboflavin synthase; condenses 5-amino-6-(1'-D)-ribityl-amino-2,4(1H,3H)-pyrimidinedione with L-3,4-dihydrohy-2-butanone-4-phosphate to generate 6,6-dimethyl-","Escherichia coli K12, complete genome.",NC_000913,433871-434341
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b2407,b2407,8.938653887166668,0.308224104333334,1.2381826118272348,0.0013681321026901775,0.03307119570020808,0.45634122933745025,BH_from_pvalue,TI83333S002325,CDS,purine nucleoside phosphorylase,"Catalyzes the phosphorolytic cleavage of 6-oxopurine nucleosides; go_process: nucleobase, nucleoside and nucleotide interconversion [goid 0015949]","Escherichia coli K12, complete genome.",NC_000913,2522067-2522900
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b1287,b1287,12.903556346666667,-0.4722135000000005,0.7208577503158581,0.03960490966166653,0.10831160057303488,0.4558395093247633,BH_from_pvalue,TI83333S001250,CDS,putative oxidoreductase,EcoGene suggests alternate start codon,"Escherichia coli K12, complete genome.",NC_000913,1347004-1348209
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b3537,b3537,11.14196856,-0.4835976933333317,0.7151919021677684,0.04512953770042988,0.1142799745075647,0.45556346984604434,BH_from_pvalue,TI83333S003413,CDS,unknown CDS,EcoGene suggests alternate start codon,"Escherichia coli K12, complete genome.",NC_000913,3696052-3696240
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b2565,b2565,11.625975763333335,-0.6708044266666686,0.6281563383673537,0.13418767802620143,0.20964350729978448,0.4551532692108108,BH_from_pvalue,TI83333S002483,CDS,DNA repair protein RecO,Involved in DNA repair and recF pathway recombination; go_component: cytoplasm [goid 0005737]; go_process: DNA repair [goid 0006281]; go_process: DNA recombination [goid 0006310],"Escherichia coli K12, complete genome.",NC_000913,2699763-2700491
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b2960,b2960,12.610368751666668,-0.4575688033333343,0.7282123921019272,0.034017041961242674,0.10128616077989122,0.45502924630270863,BH_from_pvalue,TI83333S002857,CDS,tRNA (guanine-N(7)-)-methyltransferase,catalyzes the formation of N(7)-methylguanine at position 46 (m7G46) in tRNA by transferring the methyl residue from S-adenosyl-L-methionine,"Escherichia coli K12, complete genome.",NC_000913,3100155-3100874
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b2325,b2325,11.986796589999999,-0.6816090466666687,0.6234695271328643,0.13991245428682722,0.2157947592676525,0.4539237518243211,BH_from_pvalue,TI83333S002251,CDS,hypothetical protein,,"Escherichia coli K12, complete genome.",NC_000913,2441913-2442191
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b3449,b3449,11.17080621,-0.4164205266666645,0.7492813633616212,0.018574347401526987,0.08129607399691098,0.45386940249642216,BH_from_pvalue,TI83333S003325,CDS,cytoplasmic glycerophosphodiester phosphodiesterase,hydrolyzes diesters during transport at the inner face of the cytoplasmic membrane to glycerol-3-phosphate and alcohol; induced when cells are starved for inorganic phosphate; go_component: cytoplasm [goid 0005737]; go_process: glycerol metabolism [goid 0006071],"Escherichia coli K12, complete genome.",NC_000913,3585393-3586136
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b0658,b0658,13.264323986666668,-0.42423722666666563,0.7452326424885396,0.021043398989848784,0.08523755385095855,0.4536661482489895,BH_from_pvalue,TI83333S000647,CDS,putative integral membrane protein,putative transport protein,"Escherichia coli K12, complete genome.",NC_000913,690129-691007
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b1677,b1677,16.035579996666666,0.44066113999999956,1.35722615735783,0.027390558914462765,0.09344128684791257,0.4536435412209882,BH_from_pvalue,TI83333S001632,CDS,murein lipoprotein,"murein lipoprotein, links outer and inner membranes; go_component: inner membrane [goid 0019866]; go_process: peptidoglycan biosynthesis [goid 0009252]","Escherichia coli K12, complete genome.",NC_000913,1755445-1755681
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b0594,b0594,10.781294265,0.47036430333333357,1.3854592743395922,0.04020797482956334,0.10860309387385197,0.4535054130453007,BH_from_pvalue,TI83333S000583,CDS,"2,3-dihydroxybenzoate-AMP ligase","2,3-dihydroxybenzoate-AMP ligase, component of the enterobactin synthase multienzyme complex; go_component: cytoplasm [goid 0005737]; go_process: enterobactin biosynthesis [goid 0009239]; go_process: nonribosomal peptide biosynthesis [goid 0019184]","Escherichia coli K12, complete genome.",NC_000913,625293-626903
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b4293,b4293,12.827046768333334,-0.46438099000000044,0.724781989182409,0.037896378073288266,0.10606771625454009,0.45250062982725114,BH_from_pvalue,TI83333S004131,CDS,RNA polymerase sigma-70 factor,DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates; go_component: cytoplasm [goid 0005737]; go_process: transcription [goid 0006350],"Escherichia coli K12, complete genome.",NC_000913,4515737-4516258
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b1086,b1086,11.440047818333333,-0.7246404033333356,0.6051478609844331,0.16057919041652066,0.23747784635071484,0.4524487273991411,BH_from_pvalue,TI83333S001050,CDS,23S rRNA pseudouridylate synthase,Ribosomal large subunit pseudouridine synthase C; go_component: cytoplasm [goid 0005737]; go_process: RNA modification [goid 0009451],"Escherichia coli K12, complete genome.",NC_000913,1144163-1145122
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b2838,b2838,11.784579025,-0.636213016666666,0.6433996174596783,0.11982523793057755,0.19452089391258892,0.45236892278765545,BH_from_pvalue,TI83333S002739,CDS,diaminopimelate decarboxylase,"diaminopimelate decarboxylase, PLP-binding; go_process: lysine biosynthesis via diaminopimelate [goid 0009089]","Escherichia coli K12, complete genome.",NC_000913,2975659-2976921
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b1812,b1812,10.128972274333334,-0.544867144666668,0.6854545219249868,0.07590591220704687,0.1485680343281878,0.45119065522143004,BH_from_pvalue,TI83333S001765,CDS,para-aminobenzoate synthase component I,catalyzes the formation of 4-amino-4-deoxychorismate from chorismate and glutamine; go_process: folic acid biosynthesis [goid 0046656],"Escherichia coli K12, complete genome.",NC_000913,1892829-1894190
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b4483,b4483,11.291709966666666,-0.6140422200000017,0.6533635061968177,0.11073842164296023,0.18482707232572876,0.4502368883898514,BH_from_pvalue,TI83333S003702,CDS,cytoplasmic Dnase,go_component: cytoplasm [goid 0005737],"Escherichia coli K12, complete genome.",NC_000913,4021577-4022359
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b0179,b0179,14.327937791666669,-0.4773853566666677,0.7182782041545202,0.045106375287729386,0.1142799745075647,0.44971126317357263,BH_from_pvalue,TI83333S000180,CDS,UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase,"adds the O-linked and N-linked 3(R)-hydroxy fatty acids to the glucosamine disaccharide during lipid A biosynthesis; go_function: cell surface antigen activity, host-interacting [goid 0042280]; go_process: lipid A biosynthesis [goid 0009245]","Escherichia coli K12, complete genome.",NC_000913,200971-201996
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b3497,b3497,11.16953197,-0.3167896066666671,0.8028544632921956,0.0019883956307016133,0.03817453636217977,0.4492793291979001,BH_from_pvalue,TI83333S003373,CDS,putative methyltransferase,,"Escherichia coli K12, complete genome.",NC_000913,3640403-3641155
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b0875,b0875,10.576493885,0.3759395300000019,1.297684373864816,0.008880848788871595,0.06396564233510607,0.4488918118194104,BH_from_pvalue,TI83333S000846,CDS,aquaporin Z,porin involved in osmoregulation allowing water to move into and out of the cell inresponse to osmotic pressure; go_component: inner membrane [goid 0019866]; go_process: response to osmotic stress [goid 0006970],"Escherichia coli K12, complete genome.",NC_000913,914575-915270
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b3400,b3400,13.009254499999999,-0.3334583800000015,0.7936317343814728,0.003130017825191358,0.045108454167808794,0.4487489657538127,BH_from_pvalue,TI83333S003278,CDS,Hsp15; DNA/RNA binding heat shock protein,"heat shock protein 15, DNA/RNA-binding; go_component: cytoplasm [goid 0005737]; go_process: response to temperature [goid 0009266]","Escherichia coli K12, complete genome.",NC_000913,3527370-3527771
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b2264,b2264,12.008584425,0.34500374333333106,1.270154278179616,0.004270184013428324,0.05032003886111162,0.4479042259136222,BH_from_pvalue,TI83333S002190,CDS,2-oxoglutarate decarboxylase,catalyzes the formation of succinate semialdehyde from 2-oxoglutarate; go_process: anaerobic respiration [goid 0009061],"Escherichia coli K12, complete genome.",NC_000913,2375611-2377281
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b4395,b4395,10.852759874999999,-0.42764226333333255,0.7434758247203929,0.024770099120515754,0.08992502522837634,0.44736488147571807,BH_from_pvalue,TI83333S004229,CDS,phosphoglycerate mutase,Catalyzes reactions involving the transfer of phospho groups between the three carbon atoms of phosphoglycerate; go_component: cytoplasm [goid 0005737]; go_process: glycolysis [goid 0006096]; go_process: gluconeogenesis [goid 0006094],"Escherichia coli K12, complete genome.",NC_000913,4631820-4632467
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b3384,b3384,13.897205390000002,-0.4117226600000006,0.7517252348776076,0.01904906256375627,0.08199803948004823,0.44721172510497614,BH_from_pvalue,TI83333S003262,CDS,tryptophanyl-tRNA synthetase,catalyzes a two-step reaction; first charging a tryptophan molecule by linking its carboxyl group to the alpha-phosphate of ATP; second by transfer of the aminoacyl-adenylate to its tRNA; go_component: cytoplasm [goid 0005737]; go_process: amino acid activation [goid 0006418],"Escherichia coli K12, complete genome.",NC_000913,3510656-3511660
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b0102,b0102,12.212253771666667,-0.4728222366666657,0.7205536527987326,0.04419156514886412,0.11329354622555296,0.44719282649740294,BH_from_pvalue,TI83333S000103,CDS,hypothetical protein,,"Escherichia coli K12, complete genome.",NC_000913,111856-112599
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b0910,b0910,12.518905556666667,-0.6416758400000031,0.6409679653717397,0.12581943490762873,0.20116865875608414,0.44688851643442495,BH_from_pvalue,TI83333S000880,CDS,cytidylate kinase,"catalyzes the formation of (d)CDP from ATP and (d)CMP; go_component: cytoplasm [goid 0005737]; go_process: nucleobase, nucleoside and nucleotide interconversion [goid 0015949]","Escherichia coli K12, complete genome.",NC_000913,960424-961107
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b2006,b2006,10.587751873333334,0.35020436666666654,1.2747411894959497,0.005490183824391811,0.053069285090834174,0.44656546652309287,BH_from_pvalue,TI83333S001942,CDS,CP4-44 prophage,,"Escherichia coli K12, complete genome.",NC_000913,2075964-2076158
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b0436,b0436,14.879856214999998,-0.4707153900000023,0.7216066855171779,0.043376324367842806,0.11275183211444782,0.446180005769029,BH_from_pvalue,TI83333S000426,CDS,trigger factor,Tig; RopA; peptidyl-prolyl cis/trans isomerase; promotes folding of newly synthesized proteins; binds ribosomal 50S subunit; forms a homodimer; go_component: cytoplasm [goid 0005737]; go_process: protein folding [goid 0006457],"Escherichia coli K12, complete genome.",NC_000913,454357-455655
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b4142,b4142,16.18191387,-0.389801086666667,0.7632348291564203,0.012469541598903367,0.07195151584671322,0.4455270703184602,BH_from_pvalue,TI83333S003983,CDS,co-chaperonin GroES,10 kDa chaperonin; Cpn10; GroES; forms homoheptameric ring; binds to one or both ends of the GroEL double barrel in the presence of adenine nucleotides capping it; folding of unfolded substrates initiates in a GroEL-substrate bound and capped by GroES; rel; go_component: cytoplasm [goid 0005737]; go_process: protein folding [goid 0006457],"Escherichia coli K12, complete genome.",NC_000913,4368711-4369004
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b2520,b2520,11.947519438333336,0.38977973666666443,1.3101933549369673,0.012655123201601401,0.07195151584671322,0.4455026681213453,BH_from_pvalue,TI83333S002438,CDS,hypothetical protein,,"Escherichia coli K12, complete genome.",NC_000913,2645348-2650309
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b1612,b1612,13.15206411,-0.48096708666666643,0.7164971710119357,0.04826189736699363,0.11861117119718793,0.44531511554665226,BH_from_pvalue,TI83333S001568,CDS,"fumarase A (fumarate hydratase class I), aerobic isozyme",fumarase A = fumarate hydratase Class I; aerobic isozyme; go_process: tricarboxylic acid cycle [goid 0006099],"Escherichia coli K12, complete genome.",NC_000913,1684755-1686401
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b3480,b3480,7.743776426666666,0.4413846733333333,1.3579069974678681,0.031098947714966352,0.09848000109739345,0.44432074442275965,BH_from_pvalue,TI83333S003356,CDS,ATP-binding protein of nickel transport system,"nickel transport protein (ABC superfamily, atp_bind); go_component: cytoplasm [goid 0005737]; go_process: aerobic respiration [goid 0009060]; go_process: anaerobic respiration [goid 0009061]","Escherichia coli K12, complete genome.",NC_000913,3615799-3616605
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b0821,b0821,10.869959021666666,-0.41870925666666636,0.7480936257445473,0.022701637515945818,0.08719421529115154,0.4436276186269952,BH_from_pvalue,TI83333S000792,CDS,hypothetical protein,,"Escherichia coli K12, complete genome.",NC_000913,857019-858284
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b4053,b4053,11.993118821666668,-0.5784001433333348,0.6697060269783155,0.0981240362992694,0.17123210123558666,0.4432944382373238,BH_from_pvalue,TI83333S003895,CDS,alanine racemase,converts L-alanine to D-alanine which is used in cell wall biosynthesis; binds one pyridoxal phosphate per monomer; forms a homodimer; go_process: alanine biosynthesis [goid 0006523],"Escherichia coli K12, complete genome.",NC_000913,4263805-4264884
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b2063,b2063,11.257715445,0.4203896433333316,1.3382889512989768,0.023739572171878432,0.08850875235006865,0.44267608789258506,BH_from_pvalue,TI83333S001999,CDS,putative transmembrane protein,EcoGene suggests alternate start codon; putative transport protein,"Escherichia coli K12, complete genome.",NC_000913,2135860-2137509
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b1481,b1481,12.88166211,-0.479525566666668,0.7172134423974045,0.048879065792322964,0.11957309570558453,0.4422983314754639,BH_from_pvalue,TI83333S001438,CDS,biofilm-dependent modulation protein,EcoGene suggests alternate start codon; unknown CDS,"Escherichia coli K12, complete genome.",NC_000913,1554089-1554367
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b0515,b0515,10.903312126666664,0.3539338266666672,1.278040740865576,0.006640854844278623,0.05672843140163009,0.441072060475561,BH_from_pvalue,TI83333S000504,CDS,hypothetical protein,,"Escherichia coli K12, complete genome.",NC_000913,542485-543270
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b2428,b2428,11.061119698333334,0.3814778833333321,1.302675620923347,0.011737276344206382,0.0700370534780521,0.4404818813798504,BH_from_pvalue,TI83333S002346,CDS,hypothetical protein,,"Escherichia coli K12, complete genome.",NC_000913,2543795-2544691
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b3154,b3154,12.698367365000001,0.3467920033333307,1.2717296453342257,0.0056042272533365,0.053758068967611636,0.44027198644998966,BH_from_pvalue,TI83333S003044,CDS,hypothetical protein,,"Escherichia coli K12, complete genome.",NC_000913,3297494-3297937
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b1413,b1413,12.15015938,0.32477590000000056,1.2524698720033347,0.0029322244477636384,0.044130739776467885,0.4401553939978147,BH_from_pvalue,TI83333S001371,CDS,"helicase, ATP-dependent",EcoGene suggests alternate start codon; go_component: cytoplasm [goid 0005737]; go_process: DNA dependent DNA replication [goid 0006261],"Escherichia coli K12, complete genome.",NC_000913,1481142-1484987
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b3041,b3041,13.284158126666668,0.5295600733333341,1.4434889596450484,0.07489053595827692,0.14772402274451552,0.439825522821654,BH_from_pvalue,TI83333S002936,CDS,"3,4-dihydroxy-2-butanone 4-phosphate synthase",DHBP synthase; functions during riboflavin biosynthesis,"Escherichia coli K12, complete genome.",NC_000913,3181835-3182488
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b2290,b2290,11.29319263,-0.6156044999999999,0.6526563683498059,0.11844160623904539,0.19316285051379342,0.43958864168663087,BH_from_pvalue,TI83333S002216,CDS,aspartate aminotransferase,catalyzes the formation of oxalozcetate and L-glutamate from L-aspartate and 2-oxoglutarate,"Escherichia coli K12, complete genome.",NC_000913,2405583-2406800
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b1054,b1054,12.032053589999999,0.5101681133333305,1.424216145965923,0.06482267406339424,0.13774005516880714,0.43922400662645633,BH_from_pvalue,TI83333S001018,CDS,lipid A biosynthesis lauroyl acyltransferase,"Acylates the intermediate (KDO)2-lipid IVA to form (KDO)2-(lauroyl)-lipid IVA; go_component: inner membrane [goid 0019866]; go_function: cell surface antigen activity, host-interacting [goid 0042280]; go_process: lipid A biosynthesis [goid 0009245]","Escherichia coli K12, complete genome.",NC_000913,1114885-1115805
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b2732,b2732,11.048231603333335,0.4318873866666664,1.348997230724089,0.029485926760337025,0.09624951593493682,0.4390573417942144,BH_from_pvalue,TI83333S002637,CDS,hypothetical protein,,"Escherichia coli K12, complete genome.",NC_000913,2854475-2854828
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b4340,b4340,9.902616648166667,-0.6241456183333334,0.6488038931843125,0.12322314958433729,0.19844032109039797,0.4383812072040232,BH_from_pvalue,TI83333S004178,CDS,"putative aminotransferase, putative regulator domain in N-terminal",putative regulator; go_function: transcriptional repressor activity [goid 0016564]; go_process: transcription [goid 0006350],"Escherichia coli K12, complete genome.",NC_000913,4568185-4569597
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b4052,b4052,12.545143471666668,-0.6371381166666676,0.6429871822762426,0.12994984260409767,0.20552350993414029,0.43780212454795436,BH_from_pvalue,TI83333S003894,CDS,replicative DNA helicase,unwinds double stranded DNA; go_component: cytoplasm [goid 0005737]; go_process: DNA dependent DNA replication [goid 0006261],"Escherichia coli K12, complete genome.",NC_000913,4262337-4263752
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b4390,b4390,12.995087335,-0.3234731033333311,0.79914372398403,0.0030227535675516736,0.04431628673258284,0.43780034892392194,BH_from_pvalue,TI83333S004224,CDS,nicotinamide-nucleotide adenylyltransferase,catalyzes the formation of NAD(+) from nicotinamide ribonucleotide; go_function: transcriptional repressor activity [goid 0016564]; go_process: nicotinamide adenine dinucleotide biosynthesis [goid 0009435]; go_process: transcription [goid 0006350],"Escherichia coli K12, complete genome.",NC_000913,4625317-4626570
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b2813,b2813,12.340959738333334,-0.6348242299999995,0.6440192737285895,0.12865912627270878,0.20463323274319728,0.43740902539279775,BH_from_pvalue,TI83333S002717,CDS,membrane-bound lytic murein transglycosylase A,go_component: external outer membrane (sensu Gram-negative Bacteria) [goid 0009279]; go_process: peptidoglycan biosynthesis [goid 0009252],"Escherichia coli K12, complete genome.",NC_000913,2944103-2945200
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b2469,b2469,10.202149565666668,0.4052721286666685,1.324338690511513,0.019636720558298557,0.0834511384207733,0.43711344163200083,BH_from_pvalue,TI83333S002387,CDS,"sensor for nitrate reductase system, protein histidine kinase (acts on NarP and narL)","sensory histidine kinase in two-component regulatory system with NarP (NarL), regulates anaerobic respiratory gene expression, senses nitrate/nitrite; go_component: inner membrane [goid 0019866]; go_process: anaerobic respiration [goid 0009061]; go_process: protein modification [goid 0006464]","Escherichia coli K12, complete genome.",NC_000913,2583753-2585453
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b1925,b1925,9.752197114166668,0.35893289433333386,1.2824769481091753,0.007612124426988687,0.06073930545602838,0.4366526980040074,BH_from_pvalue,TI83333S001874,CDS,flagellar protein FliS,flagellin specific chaperone; go_component: flagellum [goid 0019861]; go_process: flagella biogenesis [goid 0009296]; go_process: taxis [goid 0042330],"Escherichia coli K12, complete genome.",NC_000913,2003327-2003737
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b0097,b0097,13.831155355,-0.36280576333333414,0.7776507275278183,0.008225289755799083,0.06279378864021751,0.4361227540186617,BH_from_pvalue,TI83333S000098,CDS,SecA regulator SecM,secM translational pause allows for the initiation of secA translation,"Escherichia coli K12, complete genome.",NC_000913,107630-108217
beta_lactam,amoxicillin,amoxicillin_resistant_512_plus_amoxicillin_vs_WT_plus_amoxicillin,not_regulated,b2315,b2315,12.328439340000001,-0.6361507200000016,0.6434274005432513,0.1309233059333148,0.20629306330957783,0.4360910994502816,BH_from_pvalue,TI83333S002241,CDS,dihydrofolate:folylpolyglutamate synthetase; dihydrofolate synthetase,folylpolyglutamate synthase; has both dihydrofolate synthase and formylTHF polyglutamate synthase activity; go_process: folic acid biosynthesis [goid 0046656]; go_process: 10-formyltetrahydrofolate biosynthesis [goid 0009257],"Escherichia coli K12, complete genome.",NC_000913,2429696-2430964
